antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"consume_frutas, fuma, mala_salud_mental_1_7_dias",consume_verduras,0.04482024597918638,0.811419899085462,0.03980211289813939,0.8880386983289358,1.094425585729201,1.0,0.0034340734287223937,1.684332873054436,0.0903271570213647,0.04875092943982541,0.4062931288715156,0.46854556114361684
"actividad_fisica, consume_frutas, hipertension",consume_verduras,0.19499369284137497,0.811419899085462,0.17313150425733206,0.8878825860186794,1.0942331917412886,1.0,0.01490974168968201,1.6819876076160354,0.10697806395030822,0.2077705819184718,0.405465298631213,0.5506255784529588
"bmi_sobrepeso, consume_frutas, mala_salud_fisica_1_7_dias",consume_verduras,0.046243298643960894,0.811419899085462,0.04102806685588142,0.8872218907169039,1.0934189458711538,1.0,0.0035053341368197974,1.6721339106790973,0.08957993960009286,0.05024038925682068,0.40196177255093535,0.4688925947868943
"consume_frutas, mala_salud_fisica_1_7_dias, mala_salud_mental_1_7_dias",consume_verduras,0.03715704824976348,0.811419899085462,0.03296278776411227,0.8871207298960323,1.093294274512976,1.0,0.0028128194229755446,1.6706353676883798,0.08862626813681114,0.04041468306710809,0.40142533832282196,0.46387215900265055
consume_frutas,consume_verduras,0.6342557552822453,0.811419899085462,0.5625670135603911,0.8869718703775064,1.0931108189202627,1.0,0.047919272614898145,1.6684351191546998,0.23289408189914118,0.6370303579479261,0.40063596808808327,0.7901418492194856
consume_verduras,consume_frutas,0.811419899085462,0.6342557552822453,0.5625670135603911,0.693311828061465,1.0931108189202627,1.0,0.047919272614898145,1.1925606468809478,0.4516895985862187,0.6370303579479261,0.16146822166619,0.7901418492194856
"consume_verduras, fuma, salud_general_muy_buena",actividad_fisica,0.1195364238410596,0.7565436770734784,0.09884500157678966,0.8269027832739745,1.0930007193671418,1.0,0.00841047593986062,1.4064716205798906,0.09663945358358925,0.12717516445282984,0.2890009401059238,0.4787780902614141
"colesterol_alto, consume_verduras, salud_general_muy_buena",consume_frutas,0.11188111005991801,0.6342557552822453,0.07755045726900031,0.6931505884010992,1.0928566002410898,1.0,0.006589219306131003,1.1919339939808602,0.09567059872216949,0.11599167487190978,0.16102736808422816,0.4077102989861902
salud_general_muy_buena,actividad_fisica,0.3511668243456323,0.7565436770734784,0.2903342794071271,0.8267702393246823,1.092825522675518,1.0,0.02466123885046617,1.405395481569871,0.13091322636535613,0.35520274701956095,0.2884565141173156,0.6052671538432499
"bmi_sobrepeso, consume_frutas",consume_verduras,0.2371018606117944,0.811419899085462,0.2102215389467045,0.8866296468710514,1.092689060091276,1.0,0.017832371136107028,1.6633987255913818,0.11118989690466757,0.25077118404965676,0.3988212299222041,0.5728541280444228
"colesterol_alto, salud_general_excelente",consume_frutas,0.04684247871333964,0.6342557552822453,0.03245033112582781,0.6927543549608685,1.092231878373088,1.0,0.002740219410206083,1.1903968392169484,0.08859343206613185,0.05002765133789935,0.1599440060191968,0.3719586017367954
bmi_normal,consume_frutas,0.27181094292021446,0.6342557552822453,0.18824109113844212,0.692544196771714,1.0919005322443311,1.0,0.015843436242602232,1.1895831559444967,0.11558215850420703,0.26223791584751066,0.15936940179181747,0.4946673550080648
"actividad_fisica, consume_verduras, salud_general_buena",consume_frutas,0.17627325764742982,0.6342557552822453,0.12205534531693472,0.6924212268264867,1.0917066515515614,1.0,0.010253017151702293,1.1891075607855053,0.10197922672074695,0.17728397040972907,0.15903318339056222,0.44242995734542395
"consume_frutas, mala_salud_fisica_1_7_dias, mala_salud_mental_1_7_dias",actividad_fisica,0.03715704824976348,0.7565436770734784,0.030688268684957425,0.8259070655633355,1.0916845789501197,1.0,0.0025773387728847096,1.3984273613073694,0.08722553938883522,0.04021987900455153,0.2849110167115763,0.4332354210684539
"actividad_fisica, consume_frutas, salud_general_buena",consume_verduras,0.137882371491643,0.811419899085462,0.12205534531693472,0.8852135628109098,1.0909438674213183,1.0,0.010174845355521572,1.6428779003209752,0.09669510467667915,0.14754403019213175,0.3913120385850791,0.5178177452076129
"consume_verduras, hipertension, salud_general_muy_buena",actividad_fisica,0.10396168401135289,0.7565436770734784,0.08578129927467676,0.8251241800326091,1.0906497602681966,1.0,0.007129744577976799,1.3921668700219332,0.09275872500297275,0.11072497099708953,0.2816953042531135,0.46925498288833456
"bmi_sobrepeso, consume_verduras, hipertension",consume_frutas,0.12238647114474929,0.6342557552822453,0.08460264900662251,0.6912745192772248,1.0898986938945567,1.0,0.0069783253143808205,1.1846908258479008,0.09398616746404703,0.12588938486535314,0.15589791177433557,0.4123316871641255
"actividad_fisica, bmi_normal, salud_general_muy_buena",consume_verduras,0.08714522232734154,0.811419899085462,0.07704982655313782,0.8841543402542181,1.0896384735581837,1.0,0.006338459046506192,1.6278564197257683,0.09011774799179734,0.09378988685329316,0.3856952075856531,0.48955556364443553
"bmi_sobrepeso, hipertension, salud_general_muy_buena",actividad_fisica,0.05205771050141911,0.7565436770734784,0.042884736676127404,0.8237922156595487,1.0888891687604958,1.0,0.0035008049533571603,1.3816434037677894,0.08611588491073728,0.05600601296287716,0.27622424333734347,0.44023864638750676
"consume_frutas, mala_salud_mental_1_7_dias",actividad_fisica,0.11273257647429832,0.7565436770734784,0.09284531693472091,0.8235890621721799,1.0886206403284628,1.0,0.00755819900288815,1.380052313786455,0.09174951620956368,0.11957962074480237,0.27538978775645395,0.47315603587975397
"bmi_normal, consume_frutas, fuma",actividad_fisica,0.07273336486912646,0.7565436770734784,0.059894355093030587,0.8234784022546203,1.0884743699664032,1.0,0.004868387789014703,1.3791871704996164,0.08765862177183122,0.07784728733406088,0.2749352507116595,0.4513234028780396
"consume_frutas, fuma, mala_salud_fisica_1_7_dias",consume_verduras,0.05226663513087354,0.811419899085462,0.046160517187007255,0.8831736933403727,1.0884299169095843,1.0,0.0037503293835771875,1.6141920968533643,0.08572600324485609,0.056463667486378315,0.3804950464387997,0.4700311313365064
"actividad_fisica, colesterol_alto, salud_general_excelente",consume_verduras,0.04071270892462946,0.811419899085462,0.03594686218858404,0.8829395817195971,1.0881413959834405,1.0,0.002911760021465419,1.6109638397397408,0.08443954828057573,0.04404250181115672,0.3792536025131669,0.46362038282155543
"bmi_sobrepeso, consume_frutas",actividad_fisica,0.2371018606117944,0.7565436770734784,0.19518290760012613,0.823202766509277,1.0881100344313954,1.0,0.015804994131915884,1.3770369485973686,0.10614169041020977,0.24444839400851132,0.27380307331725073,0.5405978401116622
bmi_normal,actividad_fisica,0.27181094292021446,0.7565436770734784,0.22364790286975716,0.8228068394413586,1.0875866977359516,1.0,0.018011052644088782,1.3739600454045215,0.11059363104394175,0.27792473718758876,0.2721767977571867,0.559212402630225
"actividad_fisica, bmi_sobrepeso, salud_general_excelente",consume_verduras,0.06147114474929045,0.811419899085462,0.05416272469252602,0.8811081185071181,1.085884286915074,1.0,0.004283814623388935,1.586147839083768,0.08427185149456283,0.06615469799465562,0.3695417442439376,0.47392933434452733
"bmi_sobrepeso, consume_verduras, mala_salud_fisica_1_7_dias",actividad_fisica,0.05977215389467045,0.7565436770734784,0.049089403973509936,0.821275473191321,1.0855625366776487,1.0,0.0038691588794341203,1.3621875367287262,0.08382927211237176,0.06398294199249858,0.2658866910488069,0.4430809420979531
"consume_frutas, fuma",consume_verduras,0.2625,0.811419899085462,0.23091296121097446,0.8796684236608551,1.0841099961343257,1.0,0.01791523770104067,1.5671705353800076,0.10519915210835785,0.27391584913071537,0.3619073499505784,0.5821236488230578
"colesterol_alto, consume_frutas, mala_salud_mental_1_7_dias",consume_verduras,0.04501734468621886,0.811419899085462,0.03957347839798171,0.8790718038528897,1.0833747173857544,1.0,0.0030455091155945496,1.559438633196253,0.08058611043776474,0.04844562835992318,0.35874360252933957,0.4639212284648896
"colesterol_alto, consume_frutas, mala_salud_fisica_1_7_dias",consume_verduras,0.055258593503626614,0.811419899085462,0.04857300536108483,0.879012697959766,1.083301874837537,1.0,0.003735082996767558,1.5586768010731096,0.0813939886023355,0.059372545618371665,0.35843017660138055,0.469437217951565
actividad_fisica,"consume_frutas, consume_verduras",0.7565436770734784,0.5625670135603911,0.4609547461368653,0.6092903293038766,1.0830537778028997,1.0,0.03534822909764168,1.1195857672533138,0.3149838679696945,0.5371456657648015,0.10681251115463387,0.7143339084156022
"consume_frutas, consume_verduras",actividad_fisica,0.5625670135603911,0.7565436770734784,0.4609547461368653,0.8193774875273276,1.0830537778028995,1.0,0.03534822909764168,1.3478736376416858,0.17530642785134756,0.5371456657648015,0.25809069034864773,0.7143339084156022
"consume_frutas, fuma","actividad_fisica, consume_verduras",0.2625,0.6395853043204036,0.18180384736676128,0.6925860852067096,1.0828674150708049,1.0,0.013912704982655316,1.1724085291387818,0.10376394666823469,0.25240667465699074,0.14705499393238658,0.48841939083139796
"bmi_sobrepeso, colesterol_alto, consume_frutas",consume_verduras,0.10187243771680858,0.811419899085462,0.08951040681173132,0.8786518593042604,1.0828571745585416,1.0,0.00684908367996849,1.5540419476831657,0.08519633584884437,0.10865789058126014,0.3565167262757327,0.4944825796878374
"bmi_obesidad_i, consume_verduras, salud_general_muy_buena",actividad_fisica,0.059157205928729105,0.7565436770734784,0.04846263008514664,0.8192176984074099,1.0828425684243004,1.0,0.0037076199864329445,1.3466822846141948,0.08131509465173778,0.06316503367876979,0.25743435446877827,0.44163781960804005
"bmi_sobrepeso, consume_frutas, fuma",consume_verduras,0.0989120151371807,0.811419899085462,0.0868968779564806,0.8785270205643232,1.0827033223544265,1.0,0.0066377006155297485,1.552444846505113,0.08477080124538,0.10552973110120685,0.35585473309972016,0.49280969398706004
"fuma, salud_general_muy_buena","actividad_fisica, consume_verduras",0.14276253547776727,0.6395853043204036,0.09884500157678966,0.6923735365584273,1.0825350924754504,1.0,0.007536181877689466,1.1715984757860394,0.08893967033894466,0.14461534912423368,0.1464652603537333,0.4234594955519409
"actividad_fisica, bmi_sobrepeso","consume_frutas, consume_verduras",0.2894039735099338,0.5625670135603911,0.17624172185430464,0.6089816933638443,1.0825051570473403,1.0,0.013432592764310664,1.1187020633451885,0.10725766709634797,0.2608170622859776,0.10610694950382114,0.46113149357916977
"bmi_sobrepeso, consume_verduras, mala_salud_fisica_1_7_dias",consume_frutas,0.05977215389467045,0.6342557552822453,0.04102806685588142,0.6864077029611554,1.082225422859115,1.0,0.003117234242570613,1.1663049385184676,0.08080817051129122,0.06283013286810381,0.1425913009763306,0.3755473237425076
"actividad_fisica, consume_verduras, fuma",consume_frutas,0.2649795017344686,0.6342557552822453,0.18180384736676128,0.6861053257958941,1.0817486795852183,1.0,0.01373907335985286,1.165181427958648,0.102814631190765,0.25340937812503433,0.14176455614130357,0.4863732759571523
"actividad_fisica, consumo_alcohol_alto",consume_verduras,0.04374014506464838,0.811419899085462,0.03838694418164617,0.8776135544340302,1.0815775598098765,1.0,0.002895320087305718,1.5408577317729846,0.07887459065276978,0.046998296323823956,0.35101081730021094,0.4624609568993913
"bmi_normal, consume_frutas, hipertension",consume_verduras,0.050689845474613686,0.811419899085462,0.04446546830652791,0.8772066257096197,1.0810760577825425,1.0,0.0033347190068592075,1.5357514361368236,0.07900021037667213,0.05438241249638415,0.3488529611826404,0.46600310201246065
"actividad_fisica, bmi_normal, mala_salud_mental_1_7_dias",consume_verduras,0.04445758435824661,0.811419899085462,0.038990066225165564,0.877017201631495,1.08084261012081,1.0,0.0029162976116136885,1.5333859971983854,0.07827586932996775,0.04773003648155655,0.34784848575174343,0.4625344265744642
"bmi_normal, colesterol_alto, consume_verduras",actividad_fisica,0.07251655629139073,0.7565436770734784,0.05927152317880795,0.817351598173516,1.080375955734981,1.0,0.004409581033413323,1.332923368022706,0.08021305810004582,0.07699713232281852,0.2497693235857763,0.44784837099171837
"bmi_sobrepeso, fuma, salud_general_muy_buena",actividad_fisica,0.0591966256701356,0.7565436770734784,0.048379848628193,0.8172737564094027,1.0802730644327703,1.0,0.00359501577336635,1.332355539864277,0.07898369166582758,0.06304709653556899,0.24944958753136792,0.44061113831307985
"fuma, salud_general_excelente",consume_frutas,0.05893251340271208,0.6342557552822453,0.040365815200252286,0.6849498327759197,1.0799268703066247,1.0,0.0029875294013340936,1.1609079529788602,0.07864619058402807,0.06183276170233322,0.138605263721361,0.3742963187671069
"actividad_fisica, consume_frutas, mala_salud_fisica_15_30_dias",consume_verduras,0.041244875433617156,0.811419899085462,0.03614001892147588,0.8762305266176049,1.0798731059038482,1.0,0.0026731062593377958,1.5236398423697388,0.07714719656799857,0.044260775529120965,0.3436769161636744,0.4603848791773612
"consume_verduras, mala_salud_fisica_1_7_dias, mala_salud_mental_1_7_dias",actividad_fisica,0.048829233680227055,0.7565436770734784,0.03988095238095238,0.8167433599741665,1.079571986026712,1.0,0.0029395043838332663,1.3284993269122571,0.07749079156396795,0.05209846027086873,0.24727097730321498,0.4347290163772458
"bmi_normal, consume_frutas, salud_general_buena",consume_verduras,0.039202932828760646,0.811419899085462,0.03433853673919899,0.8759175465057817,1.079487386854838,1.0,0.0025284969394318846,1.5197966803849912,0.07663884991405458,0.042066883979234575,0.34201724947400036,0.45911830901107314
"consume_frutas, mala_salud_fisica_1_7_dias, salud_general_buena",consume_verduras,0.04692526017029328,0.811419899085462,0.04108325449385052,0.8755040322580646,1.0789777687789401,1.0,0.003007164621912098,1.5147486648358046,0.07680073996277105,0.05026938641636481,0.3398244717328087,0.46306767238798946
"actividad_fisica, salud_general_muy_buena",consume_frutas,0.2903342794071271,0.6342557552822453,0.19864001892147587,0.6841769402052897,1.078708288426692,1.0,0.014493831251782052,1.1580669408861213,0.10281645480439938,0.2736276804283255,0.1364920587105032,0.4986814669080744
"actividad_fisica, consume_frutas, enfermedad_cardiaca_o_infarto",consume_verduras,0.039281772311573634,0.811419899085462,0.03435036266162094,0.8744606121424988,1.0776918499633654,1.0,0.002476350936665768,1.5021588374207615,0.07503861915265411,0.042077917061016365,0.33429143770373765,0.45839712900739915
"colesterol_alto, salud_general_muy_buena",actividad_fisica,0.13399558498896247,0.7565436770734784,0.10923210343740145,0.8151918098376089,1.0775211458920624,1.0,0.007858590858240005,1.31734596130505,0.08307575097052776,0.1398068637047053,0.24089796501950492,0.47978744305969645
"colesterol_alto, consume_frutas",consume_verduras,0.2592754651529486,0.811419899085462,0.22659255755282245,0.8739452358870662,1.0770566963813377,1.0,0.016211285783080703,1.4960172448983133,0.09658620238120165,0.2684418956531486,0.3315585074903521,0.5765998059187178
salud_general_excelente,consume_verduras,0.1785674865972879,0.811419899085462,0.1559799747713655,0.8735071414380009,1.0765167854800164,1.0,0.011086762816649554,1.4908359496208834,0.08652946569392368,0.18702468674818382,0.3292353861910172,0.5328690190504796
"bmi_sobrepeso, colesterol_alto, consume_verduras",consume_frutas,0.13111794386628825,0.6342557552822453,0.08951040681173132,0.6826709157597258,1.0763338134092857,1.0,0.006348096293763622,1.152570825940498,0.08162235979490214,0.13243862749558188,0.1323743604355075,0.41189879614385627
"consume_verduras, mala_salud_fisica_1_7_dias",consume_frutas,0.1691146326080101,0.6342557552822453,0.11533822138126774,0.6820120743106222,1.0752950503494054,1.0,0.008076292347194869,1.1501828062334258,0.08427478836637001,0.16763492609144037,0.1305729884149796,0.4319301008478368
"bmi_obesidad_i, consume_frutas",consume_verduras,0.12523651844843897,0.811419899085462,0.10923210343740145,0.8722064841045011,1.0749138455780425,1.0,0.007612700276154502,1.4756625138066188,0.07967054538042413,0.13201461641440487,0.32233827813352783,0.503412475878359
"actividad_fisica, bmi_obesidad_i, consume_verduras",consume_frutas,0.12462157048249764,0.6342557552822453,0.08495742667928098,0.6817232871512621,1.0748397337725277,1.0,0.005915478368444874,1.1491391922587055,0.07954129921486254,0.12606457650912495,0.1297834007084582,0.40783575139549205
"fuma, salud_general_excelente",consume_verduras,0.05893251340271208,0.811419899085462,0.05139151687164932,0.8720401337792641,1.0747088341832955,1.0,0.00357250279356805,1.4737441237178996,0.07386868562848814,0.06275210104257921,0.3214561578863215,0.4676877132768921
"actividad_fisica, mala_salud_fisica_1_7_dias, salud_general_muy_buena",consume_verduras,0.06147508672343109,0.811419899085462,0.053606906338694416,0.8720102596986213,1.0746720171411248,1.0,0.003724797673297933,1.4734001371554208,0.0740348391345266,0.06543108301216818,0.32129774201689554,0.4690379075758083
"actividad_fisica, bmi_normal",consume_verduras,0.22364790286975716,0.811419899085462,0.1950212866603595,0.8720014100643342,1.074661110785122,1.0,0.013548927883105938,1.4732982684365623,0.0894878725157509,0.23215534272159477,0.3212508142962917,0.5561735568935553
"consume_frutas, mala_salud_fisica_1_7_dias",actividad_fisica,0.12969094922737306,0.7565436770734784,0.10543598233995585,0.8129787234042554,1.0745958865839491,1.0,0.007319114728329246,1.301757358082653,0.0797620314016455,0.13503607255910702,0.2318076838275827,0.4761720419855791
"bmi_obesidad_i, consume_frutas, fuma",consume_verduras,0.05415878271838537,0.811419899085462,0.04720908230842006,0.8716791615110271,1.0742639692389628,1.0,0.0032635683004763397,1.4695984154650255,0.07308847700555156,0.05768674977360745,0.3195419990408946,0.46492999520161515
"actividad_fisica, bmi_sobrepeso, salud_general_muy_buena",consume_frutas,0.12002917060864081,0.6342557552822453,0.08174865972879218,0.68107327005813,1.0738148836427204,1.0,0.005619467468507222,1.1467970865421597,0.07811712379065786,0.12155279029828439,0.12800615580981686,0.40498118996448995
"bmi_sobrepeso, mala_salud_mental_1_7_dias","actividad_fisica, consume_verduras",0.06275622831914222,0.6395853043204036,0.043093661305581836,0.6866834170854271,1.073638516155508,1.0,0.002955699918082526,1.1503211618322322,0.07318033318904248,0.06536791877444122,0.13067755929378938,0.37703046046875366
"consume_frutas, hipertension, mala_salud_mental_1_7_dias",consume_verduras,0.04171791233049511,0.811419899085462,0.03632134973194576,0.8706415950108665,1.0729852644631372,1.0,0.00247060551867926,1.4578109627308662,0.0709819715636962,0.04446696588002509,0.3140400054841575,0.4577021501028264
"consume_frutas, hipertension, mala_salud_fisica_1_7_dias",consume_verduras,0.054631819615263325,0.811419899085462,0.047563859981078524,0.870625586261635,1.0729655351599126,1.0,0.003234514422006396,1.457630573661228,0.07193347143442758,0.05811186992496412,0.3139551145059799,0.4646218229159429
"bmi_normal, mala_salud_fisica_1_7_dias",consume_frutas,0.053748817407757804,0.6342557552822453,0.036565752128666036,0.6803080308030803,1.0726083683708028,1.0,0.0024752553481811185,1.144052024943011,0.07153837342432334,0.056130753916626835,0.12591387611956442,0.36897973107233784
"bmi_sobrepeso, consume_verduras",actividad_fisica,0.3019946389151687,0.7565436770734784,0.2450370545569221,0.8113953791933168,1.0725030210179274,1.0,0.016564919975563003,1.2908290469514032,0.09684982057084363,0.3012128759648978,0.22530407697151267,0.5676427708805267
"colesterol_alto, consume_frutas","actividad_fisica, consume_verduras",0.2592754651529486,0.6395853043204036,0.1778421633554084,0.6859197543064784,1.072444519398875,1.0,0.012013386072745574,1.147524241404497,0.09119561817190436,0.24665405559078885,0.12855871456269782,0.48198915296217604
"consume_verduras, mala_salud_mental_1_7_dias",consume_frutas,0.14809996846420687,0.6342557552822453,0.10070561337117628,0.6799840298110195,1.0720975318677637,1.0,0.006772356015634043,1.1428937265279917,0.07894006272461027,0.14773798439749944,0.12502800847642243,0.41938082023559464
"bmi_sobrepeso, consume_verduras, mala_salud_mental_1_7_dias",consume_frutas,0.05183301797540208,0.6342557552822453,0.035245190791548406,0.6799756635485588,1.0720843411913037,1.0,0.0023698008270015627,1.142863848335018,0.07091321133124832,0.05415308953036232,0.1250051338513763,0.36777251523833737
"actividad_fisica, bmi_normal, mala_salud_fisica_1_7_dias",consume_verduras,0.04499369284137496,0.811419899085462,0.0391280353200883,0.8696337830734187,1.0717432294346843,1.0,0.00261925761525756,1.4465411773108452,0.07009449861778307,0.04787559868614618,0.30869579401878905,0.458927734371713
"actividad_fisica, bmi_normal, salud_general_buena",consume_frutas,0.04639309366130558,0.6342557552822453,0.03152396720277515,0.6794969836009856,1.0713296299512614,1.0,0.00209888054274383,1.1411569501811387,0.0698196177523192,0.048563794255177026,0.12369635058414398,0.3645996397327232
"bmi_sobrepeso, consume_frutas, hipertension",consume_verduras,0.09732339955849889,0.811419899085462,0.08460264900662251,0.8692940175786787,1.0713244998778633,1.0,0.0056325059582112424,1.4427809456086238,0.07375398890717161,0.10265559530870338,0.30689409016407593,0.48677947996855053
"actividad_fisica, consume_frutas, dificultad_caminar",consume_verduras,0.05504966887417218,0.811419899085462,0.04784374014506465,0.8691013247404226,1.071087023771505,1.0,0.0031753433824957614,1.4406570619647294,0.0702354860848936,0.058443966119160785,0.30587228119631266,0.46403215536723325
"consume_verduras, mala_salud_mental_1_7_dias",actividad_fisica,0.14809996846420687,0.7565436770734784,0.11995033112582781,0.8099281341495875,1.0705636154182334,1.0,0.007906236409450568,1.2808645921228712,0.07737126736853998,0.15286269033110456,0.21927734894862974,0.4842392859159776
"actividad_fisica, bmi_normal, fuma",consume_frutas,0.08820955534531694,0.6342557552822453,0.059894355093030587,0.6790007597086294,1.0705472580323254,1.0,0.003946936944375576,1.1393928670540439,0.07227352857731474,0.09039689197470266,0.12233959952237622,0.38671662865790457
"bmi_sobrepeso, consume_frutas, salud_general_buena",consume_verduras,0.06496373383790602,0.811419899085462,0.05640176600441501,0.8682038834951457,1.0699810104160423,1.0,0.003688899649446499,1.4308471745265134,0.06994806146256707,0.06878416252830352,0.30111334193960065,0.4688569225337136
"consume_frutas, fuma, salud_general_buena",consume_verduras,0.0810036266162094,0.811419899085462,0.07030905077262693,0.8679741106623193,1.0696978366448724,1.0,0.004581096238145857,1.4283569825627873,0.07089969765590347,0.08552221487000969,0.2998949056798255,0.47731175740703374
"actividad_fisica, mala_salud_fisica_1_7_dias, salud_general_muy_buena",consume_frutas,0.06147508672343109,0.6342557552822453,0.04169426048565122,0.6782302019878167,1.0693323573957996,1.0,0.002703332924839902,1.136664307766717,0.06908399642256778,0.06374912606379132,0.12023277834352941,0.37198375069744727
"actividad_fisica, hipertension, salud_general_muy_buena",consume_frutas,0.10035871964679911,0.6342557552822453,0.06806606748659728,0.678227738717153,1.069328473677531,1.0,0.0044129719578576004,1.1366556062340474,0.07206611871608776,0.10211721568395529,0.12022604338953016,0.392772087608648
"bmi_normal, mala_salud_mental_1_7_dias",consume_frutas,0.0521838536739199,0.6342557552822453,0.035391043834752445,0.6781991237347031,1.06928335783552,1.0,0.0022931343092622083,1.136554533233248,0.06836156829157682,0.054360067329466334,0.1201478057060583,0.3669992250079748
"consume_frutas, salud_general_buena",consume_verduras,0.17991958372753075,0.811419899085462,0.15608640807316304,0.867534288593839,1.0691557966123613,1.0,0.010096077601471715,1.4236144502053163,0.07887350717428449,0.1868731918428219,0.297562623183701,0.5299481772301058
"actividad_fisica, consume_verduras, diabetes",consume_frutas,0.07033664459161149,0.6342557552822453,0.04769394512771996,0.6780810401838255,1.0690971812815129,1.0,0.0030825234882485633,1.1361376320506433,0.06952122790153195,0.07260474550233435,0.1198249474449017,0.3766388743287585
"colesterol_alto, consume_frutas, fuma",consume_verduras,0.1205376852727846,0.811419899085462,0.10453721223588773,0.8672575053960364,1.0688146869130373,1.0,0.006730535815849675,1.4206460521716546,0.07320849702218454,0.12634111481657934,0.29609490099848496,0.498044976871045
"consume_verduras, consumo_alcohol_alto",actividad_fisica,0.04749684642068748,0.7565436770734784,0.03838694418164617,0.8081998506100092,1.068279168938866,1.0,0.002453505341144982,1.2693229056432975,0.06710224407147916,0.05013617805602607,0.21217840192271928,0.42946987111575907
"hipertension, salud_general_muy_buena","actividad_fisica, consume_verduras",0.1255558183538316,0.6395853043204036,0.08578129927467676,0.6832124580075979,1.0682116261779195,1.0,0.00547764298364406,1.1377173906928468,0.07302457036175042,0.1262678426366485,0.12104709993839487,0.4086663214537219
consumo_alcohol_alto,"actividad_fisica, consume_verduras",0.05619678334910123,0.6395853043204036,0.03838694418164617,0.6830808080808082,1.0680057897931552,1.0,0.002444307401483471,1.1372447768057388,0.06746691134508419,0.058392497361604144,0.12068182646767393,0.37154964903269994
"actividad_fisica, consume_frutas, diabetes",consume_verduras,0.05504178492589089,0.811419899085462,0.04769394512771996,0.8665043328797536,1.0678864714266638,1.0,0.0030319455576698767,1.412630873964428,0.06727373592013255,0.05825088466815917,0.29210098800008144,0.46264135518264426
"bmi_normal, colesterol_alto","consume_frutas, consume_verduras",0.08819378744875433,0.5625670135603911,0.052972248502049825,0.6006346936038975,1.0676678140130944,1.0,0.003357332882424194,1.0953204483059171,0.06950938554208709,0.08861368836838182,0.08702517007999352,0.34739818092942226
"bmi_sobrepeso, mala_salud_mental_1_7_dias",actividad_fisica,0.06275622831914222,0.7565436770734784,0.05067407757805109,0.8074748743718594,1.0673208948033206,1.0,0.0031962498462244776,1.2645431194095356,0.06729802282734289,0.06592814831910149,0.209200552633635,0.4372279540679639
"bmi_normal, salud_general_muy_buena",consume_verduras,0.10066619362976979,0.811419899085462,0.08717675812046673,0.8659983553275639,1.0672629008773589,1.0,0.005494205444081343,1.4072969132245925,0.07007825211553405,0.10568041173069295,0.2894178971027071,0.48671782458057694
"consume_frutas, hipertension",consume_verduras,0.26242904446546833,0.811419899085462,0.2271128981393882,0.8654259234224084,1.0665574314825355,1.0,0.014172749362123677,1.4013107554619417,0.08460742958049589,0.26822160148975793,0.2863824129642462,0.5726607855169572
"bmi_sobrepeso, salud_general_excelente",consume_verduras,0.06975323241879533,0.811419899085462,0.06034374014506465,0.8651031364792314,1.0661596264206423,1.0,0.003744579334920964,1.3979576395822164,0.06670718930192907,0.073515569471925,0.28467074274235316,0.46973560834824324
"bmi_sobrepeso, consume_verduras, salud_general_buena",consume_frutas,0.08343582466099023,0.6342557552822453,0.05640176600441501,0.6759897949541718,1.0658000173027278,1.0,0.00348211401646166,1.128804707450568,0.06735772436189315,0.085290541023868,0.11410716716576819,0.38245784916076125
"actividad_fisica, mala_salud_mental_1_7_dias, salud_general_muy_buena",consume_verduras,0.05768290760012614,0.811419899085462,0.04988174077578051,0.8647577393562496,1.0657339564027253,1.0,0.0030766817119301307,1.3943873757869807,0.06545516172240104,0.06088923106534501,0.2828391755658227,0.4631161863448724
"consume_verduras, hipertension",consume_frutas,0.3362385682749921,0.6342557552822453,0.2271128981393882,0.6754516571508963,1.064951561772299,1.0,0.013851651063112286,1.1269330217711346,0.09188565797764002,0.3055132807652945,0.11263581714168024,0.5167647227817155
"consume_verduras, mala_salud_fisica_1_7_dias, mala_salud_mental_1_7_dias",consume_frutas,0.048829233680227055,0.6342557552822453,0.03296278776411227,0.6750625655929604,1.0643381001604881,1.0,0.001992565276406604,1.1255835923773485,0.06355213273659178,0.05070244902166466,0.11157198206141497,0.3635166897002329
"colesterol_alto, consume_frutas, salud_general_buena",consume_verduras,0.08513875748975086,0.811419899085462,0.07352570167139703,0.8635984813408649,1.0643052780862443,1.0,0.004442419660801777,1.3825366665146617,0.06604275403239723,0.08933506396471046,0.2766918778935726,0.4771060551534558
"colesterol_alto, salud_general_excelente",consume_verduras,0.04684247871333964,0.811419899085462,0.040452538631346575,0.8635866363712867,1.0642906802564505,1.0,0.0024436192808556245,1.3824166188571596,0.06337574573700407,0.04946448024216483,0.27662906654963576,0.45672032495300263
"actividad_fisica, salud_general_muy_buena",consume_verduras,0.2903342794071271,0.811419899085462,0.2506425417849259,0.8632895237060773,1.0639245163682536,1.0,0.015059530087344508,1.379412214972446,0.0846647843721704,0.2944884442591821,0.27505354154053563,0.5860916407547152
"bmi_normal, consume_verduras, fuma",actividad_fisica,0.09378350678019552,0.7565436770734784,0.07544938505203407,0.8045059055945526,1.0633965096458218,1.0,0.004498065983699451,1.2453385032777633,0.06578670812159215,0.09736939833444405,0.19700547492270257,0.4521174796834789
